34.016134 , -118.283635
34.024503 , -118.287885
34.012654 , -118.287270
34.026517 , -118.277538
34.019915 , -118.282771
34.020110 , -118.288558
34.028562 , -118.283189
34.018975 , -118.291007
34.021657 , -118.283025
34.028747 , -118.290537
34.021968 , -118.287864
34.025070 , -118.284794
34.020046 , -118.287636
34.021159 , -118.285063
